,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
108,1247766265499803649,https://twitter.com/joerg7082/status/1247766265499803649,joerg7082,,0,0,,#5gtruth #covid1984 #cyborgSoldier #sciencefictionIsReal,,2020-04-08 06:00:34+00:00,"#5gtruth #covid1984 #cyborgSoldier #sciencefictionIsReal Any Questions...??? ....military nanotechnology solutions, including linking soldiers’ brains directly to computers..."
109,1247763617509806081,https://twitter.com/BobCobbMaestro1/status/1247763617509806081,BobCobbMaestro1,,0,0,,#5G #5gtruth #5GCoronavirus #Telecommunications #phones #China #USA #Canada #Truth #GreatBritain #France #EU #Europe #EuropeanUnion #UnitedNations #UN #SecurityandRisk #technology #technologynews #democracy #dictatorship #freedom #censorship #extremism,,2020-04-08 05:50:03+00:00,#5G #5gtruth #5GCoronavirus #Telecommunications #phones #China #USA #Canada #Truth #GreatBritain #France #EU #Europe #EuropeanUnion #UnitedNations #UN #SecurityandRisk #technology #technologynews #democracy #dictatorship #freedom #censorship #extremism
110,1247748106529034240,https://twitter.com/msimmons872/status/1247748106529034240,msimmons872,,0,0,,#5G #5GTruth #No5G,,2020-04-08 04:48:25+00:00,Watch and Share. #5G #5GTruth #No5G
111,1247726993149288448,https://twitter.com/Aussie_Tania01/status/1247726993149288448,Aussie_Tania01,,0,0,,#coronavirusaustralia #5gtruth,,2020-04-08 03:24:31+00:00,"...1977 5G "" ..respitory system compromised, enzyme changes, damage to DNA. This occured over 5G exposure for 15 hours a day over a 60 day period (15 minutes per day). The 5G levels were not as high then as they are now"" - Barrie Trower #coronavirusaustralia #5gtruth"
112,1247722934287941633,https://twitter.com/BlackImageTV/status/1247722934287941633,BlackImageTV,,0,0,,#COVID19 #5GCoronavirus #5GMindControl #5gtruth #5GTower #Government #Trump #America,,2020-04-08 03:08:23+00:00,#COVID19 #5GCoronavirus #5GMindControl #5gtruth #5GTower #Government #Trump #America
113,1247717343435927554,https://twitter.com/InfinateWisdom/status/1247717343435927554,InfinateWisdom,redspotseopro,0,0,,#5g #5GKILLS #5GCoronavirus #5GTOWERS #5Grollout #5gtruth,,2020-04-08 02:46:10+00:00,"I guess the Twitter ""experts"" know more than 26,000 scientists! But there's ""no evidence"", right? 🙄 #5g #5GKILLS #5GCoronavirus #5GTOWERS #5Grollout #5gtruth "
114,1247710330656116736,https://twitter.com/AstraiosT/status/1247710330656116736,AstraiosT,,0,1,,#5Grollout #5gtruth #5G,,2020-04-08 02:18:18+00:00,Easy to find FCC PDF at top of Google search for: Dangers of 5G #5Grollout #5gtruth #5G
115,1247699730282381312,https://twitter.com/pnutbuttasaurus/status/1247699730282381312,pnutbuttasaurus,SeanADouglas,0,1,,#5G #5gtruth #startrektaughtus,,2020-04-08 01:36:11+00:00,It’s a nano dielectric resonator antenna for #5G applications #5gtruth #startrektaughtus
116,1247695523479539713,https://twitter.com/AkChill27/status/1247695523479539713,AkChill27,,1,1,,#5G #5gvirus #CoronaHoax #PandemicHoax #5gtruth,,2020-04-08 01:19:28+00:00,#5G #5gvirus #CoronaHoax #PandemicHoax #5gtruth https://twitter.com/bloody_scandal/status/1247515126724464645
117,1247695146948259840,https://twitter.com/rawmic_/status/1247695146948259840,rawmic_,,1,1,,#5gtruth #5Gvirus #5GCoronavirus #5Grollout #5GKILLS,,2020-04-08 01:17:58+00:00,They are banning #5gtruth But people need to know https://www.youtube.com/watch?v=wior29HsoYU #5Gvirus #5GCoronavirus #5Grollout #5GKILLS
