,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
81,1245882608711618562,https://twitter.com/CALEBHITT/status/1245882608711618562,CALEBHITT,,0,2,,#COVID19Pandemic #COVID #COVID2019 #CoronavirusPandemic #CoronavirusLockdown #CoronaCrisis #QuarantineAndChill #Isolation #IsolationLife #toiletpaper #5G #5GKILLS #5GDangers #5GMindControl #5Gvirus #vaccines #chemtrails #HealthcareHeroes,,2020-04-03 01:15:35+00:00,joke is on yall.....its IN the TP 😂 #COVID19Pandemic #COVIDー19 #COVID2019 #CoronavirusPandemic #CoronavirusLockdown #CoronaCrisis #QuarantineAndChill #Isolation #IsolationLife #toiletpaper #5G #5GKILLS #5GDangers #5GMindControl #5Gvirus #vaccines #chemtrails #HealthcareHeroes
82,1245816609123565570,https://twitter.com/M4372Missy/status/1245816609123565570,M4372Missy,,0,2,,#5GKILLS #5Gdangers #5GTOWERS #5GisON #5Gwifi #COVID19 #5GCoronavirus #5Gforgood #5GRollout #5G,,2020-04-02 20:53:20+00:00,https://youtu.be/hudwo7ilUe4 #5GKILLS #5Gdangers #5GTOWERS #5GisON #5Gwifi #COVID19 #5GCoronavirus #5Gforgood #5GRollout #5G
83,1245771674517151744,https://twitter.com/Lord7Grandz/status/1245771674517151744,Lord7Grandz,lindyli,0,0,,#TrumpVirusCatastrophe #COVID19Pandemic #CoronavirusPandemic #crona #5GDangers #CoronaCrisis,,2020-04-02 17:54:47+00:00,https://youtu.be/wFStgqhMoNg #TrumpVirusCatastrophe #COVID19Pandemic #CoronavirusPandemic #crona #5GDangers #CoronaCrisis
84,1245770785572171781,https://twitter.com/LukasCostaCoz/status/1245770785572171781,LukasCostaCoz,,1,1,@OfficialLeeRyan,#COVID #5GDangers,,2020-04-02 17:51:15+00:00,@OfficialLeeRyan Good afternoon Lee I applaud you for coming out and saying that #COVIDー19 is linked to #5GDangers you have a platform. Keep spreading the word. ✌👊👏
85,1245768870511681536,https://twitter.com/tangerinebabe69/status/1245768870511681536,tangerinebabe69,,0,2,,#5GDangers #ThursdayThoughts,,2020-04-02 17:43:38+00:00,"You're all fuckin mad. So inactive 5g in the UK is the blame for the world dying? IS THAT WHAT YOURE SAYING? Nothing to do with a Chinese market selling inedible, untested, virus riddled bats & wild animals? We barely get a signal for 4G in Blackpool #5GDangers #ThursdayThoughts"
86,1245768442390745095,https://twitter.com/FOY54L/status/1245768442390745095,FOY54L,,1,1,,#StayHomeSaveLives #COVID #COVID19Pandemic #coronavirus #5g #5GRollout #5GDangers #5GKILLS,,2020-04-02 17:41:56+00:00,#StayHomeSaveLives #COVIDー19 #COVID19Pandemic #coronavirus #5g #5GRollout #5GDangers #5GKILLS
87,1245768146180616193,https://twitter.com/ShepMichaels/status/1245768146180616193,ShepMichaels,,0,1,,#5GDangers,,2020-04-02 17:40:45+00:00,"Let me get this straight: psychic frequencies (which involve entering minds and ghosts) are okay, but radio frequencies (which aren’t invasive in any way) are bad? Why the fuck aren’t “#5GDangers” people worried about Miss Cleo vexing them from the spirit world?"
88,1245747926892195842,https://twitter.com/dotkreb/status/1245747926892195842,dotkreb,Si_or_just_Si,1,0,,#5GKILLS #5G #5GTOWERS #5GRollout #5GDangers #ProfitsOverPeople #EMF,,2020-04-02 16:20:25+00:00,For the sake of health and ultimately freedom----> watch and inform yourself and others. Do your own research and stop trusting the gov to have your best interest in mind. #5GKILLS #5G #5GTOWERS #5GRollout #5GDangers #ProfitsOverPeople #EMF
89,1245681352722137090,https://twitter.com/Ms_TerriG33/status/1245681352722137090,Ms_TerriG33,,0,0,,#stop5g #burnemdown #5gkills #5gdangers #government #thepurge #conspiracytheories #research #educateyourself #power #wisdom #truth #rightinyourface #wakeup #thematrix #getintune,,2020-04-02 11:55:52+00:00,Seriously! #stop5g #burnemdown #5gkills #5gdangers #government #thepurge #conspiracytheories #research #educateyourself #power #wisdom #truth #rightinyourface #wakeup #thematrix #getintune https://www.instagram.com/p/B-ekJ4bpdq7/?igshid=15whza3atpgvi
90,1245550388469694465,https://twitter.com/Urylle/status/1245550388469694465,Urylle,,4,12,,#Wakeup #5GDepopulationAgendaAgainstHumanity #SmartCities #Ban5G #5GDangers #QANON #JesuitTrained,,2020-04-02 03:15:28+00:00,disrupt cell metabolism; and potentially lead to other diseases through the generation of stress proteins. #Wakeup #5GDepopulationAgendaAgainstHumanity #SmartCities #Ban5G #5GDangers WAKE UP #QANON Donald TRUMP DOESNT CARE ABOUT OUR HEALTH STOP BEING IGNORANT #JesuitTrained
